sigma12,sigma21,scenario
0.5000572994982971,0.5243681886391459,Symmetric Protection
0.4834744265035884,0.5333472528352948,Symmetric Protection
0.51255982737827,0.5339749405637185,Symmetric Protection
0.49279182153321727,0.520959324630937,Symmetric Protection
0.5560133308947826,0.4656632449871005,Symmetric Protection
0.5544349399846737,0.45799667981667047,Symmetric Protection
0.5323980693290965,0.47831465823592817,Symmetric Protection
0.5404769940180738,0.4837886994364969,Symmetric Protection
0.5405929388087961,0.4748701275709911,Symmetric Protection
0.5056008435516384,0.5276582663142407,Symmetric Protection
0.5027379016537131,0.5438062170579231,Symmetric Protection
0.4888141310443458,0.5396642206917338,Symmetric Protection
0.49200510882903375,0.5338611533751367,Symmetric Protection
0.4661543994470492,0.555607985520527,Symmetric Protection
0.5728845777730274,0.45668680949702234,Symmetric Protection
0.5654203388103871,0.473670907994697,Symmetric Protection
0.5359704803590796,0.46886946651864325,Symmetric Protection
0.5226105178979362,0.4943520169796476,Symmetric Protection
0.5274026830341504,0.4983007524664507,Symmetric Protection
0.5527077902078048,0.4788471006394329,Symmetric Protection
0.5502059520281091,0.46074311055730005,Symmetric Protection
0.5378077482199921,0.4550350791795222,Symmetric Protection
0.5264011006462356,0.5358333240636384,Symmetric Protection
0.5093525530275514,0.518441088165516,Symmetric Protection
0.5339016720509571,0.5113384538724562,Symmetric Protection
0.5169602680955915,0.5214840269222845,Symmetric Protection
0.49773554962509947,0.509437392207854,Symmetric Protection
0.5096616146236119,0.5290516416527326,Symmetric Protection
0.5451300993129444,0.5012183952213504,Symmetric Protection
0.5408721690368617,0.5117164295991986,Symmetric Protection
0.5405435069421474,0.5026609280305192,Symmetric Protection
0.5304400764021834,0.47662537094536833,Symmetric Protection
0.5320794717289025,0.47950446942768205,Symmetric Protection
0.5581691690903909,0.4897801370701185,Symmetric Protection
0.5226516946031705,0.4769823160723186,Symmetric Protection
0.5201879213046181,0.48980547424988297,Symmetric Protection
0.5105270684172192,0.5413394252753686,Symmetric Protection
0.4527754200537624,0.5649213780849819,Symmetric Protection
0.46531052568149056,0.5729836709140095,Symmetric Protection
0.4546673548901438,0.5676391107324286,Symmetric Protection
0.46411190849674455,0.576941583018807,Symmetric Protection
0.5274428273518121,0.5083740907259465,Symmetric Protection
0.46429068049546623,0.5384061362522822,Symmetric Protection
0.5145672817155981,0.5318734132902831,Symmetric Protection
0.5016253605575948,0.5503275332345513,Symmetric Protection
0.5433341970806362,0.4862343636489396,Symmetric Protection
0.5370465744626728,0.49322076725507186,Symmetric Protection
0.5451608051456485,0.4732766148620913,Symmetric Protection
0.5420214291478033,0.4743426266737019,Symmetric Protection
0.5621246147284163,0.4862537329697176,Symmetric Protection
0.5436413027037373,0.4848005076634176,Symmetric Protection
0.5256520358585572,0.48736566080239774,Symmetric Protection
0.5579643671732624,0.5013905864582426,Symmetric Protection
0.5625252612511702,0.5011010022713355,Symmetric Protection
0.5396426588656883,0.5091790096852737,Symmetric Protection
0.5366735099835755,0.4949783740280806,Symmetric Protection
0.5591638537953835,0.4819572240058512,Symmetric Protection
0.5453862670858988,0.464703869122754,Symmetric Protection
0.5299110863336687,0.49805402720645975,Symmetric Protection
0.5269641291214869,0.5104860614565713,Symmetric Protection
0.5384082928441536,0.5055291954704451,Symmetric Protection
0.5184970858086024,0.5122383075879988,Symmetric Protection
0.5292141809331641,0.5156750845586883,Symmetric Protection
0.5151737505399303,0.5074757239357017,Symmetric Protection
0.5482218145339712,0.4869988040963399,Symmetric Protection
0.572110727299599,0.453308683532023,Symmetric Protection
0.5579936001992087,0.45291495241368773,Symmetric Protection
0.5200348314588289,0.49428327163635627,Symmetric Protection
0.5154415370109646,0.48281821953577697,Symmetric Protection
0.5117609450542215,0.4947966030880033,Symmetric Protection
0.5189385645943327,0.4772061152708971,Symmetric Protection
0.47279547473046524,0.5907755363899547,Symmetric Protection
0.4906887664584582,0.5439050696032193,Symmetric Protection
0.461999982226062,0.567097358584541,Symmetric Protection
0.5823564191907382,0.47064634255111454,Symmetric Protection
0.5759297370995309,0.44506580860438155,Symmetric Protection
0.6267084841878137,0.4533643521019034,Symmetric Protection
0.6056797677866439,0.4478902148643784,Symmetric Protection
0.5797693857962275,0.4417807272403758,Symmetric Protection
0.5623621992897291,0.437102391602832,Symmetric Protection
0.5623621992897291,0.437102391602832,Symmetric Protection
0.564805515797521,0.44996393907718035,Symmetric Protection
0.5542299513390294,0.4759826256561767,Symmetric Protection
0.5369446336703313,0.46444801434007943,Symmetric Protection
0.5509227853052756,0.4825821828134409,Symmetric Protection
0.5379585503651685,0.48060315269833126,Symmetric Protection
0.5726820427839983,0.4988808619019731,Symmetric Protection
0.5495054026895918,0.47692717310102267,Symmetric Protection
0.5156265668503954,0.5059170766338652,Symmetric Protection
0.5115050907605421,0.5087948729680378,Symmetric Protection
0.45191452912225427,0.5716593110037222,Symmetric Protection
0.5186313245043124,0.5046565731933115,Symmetric Protection
0.500872630957541,0.5044389613226432,Symmetric Protection
0.5353936891819171,0.5241112548785268,Symmetric Protection
0.5237745812008838,0.5224866810074237,Symmetric Protection
0.5290044298355627,0.4843706917188884,Symmetric Protection
0.5690399599340745,0.48530727265044565,Symmetric Protection
0.4920261787887541,0.5124681267499474,Symmetric Protection
0.5044492967630492,0.525228817600954,Symmetric Protection
0.5111298345616945,0.5347267814942203,Symmetric Protection
0.5562676276940935,0.49340787270549086,Symmetric Protection
0.5247159464922262,0.5164419021945574,Symmetric Protection
0.5259988157773249,0.5023721959061952,Symmetric Protection
0.5039035657755958,0.5429018019321613,Symmetric Protection
0.5422464207831724,0.4917000821527179,Symmetric Protection
0.5223903016905783,0.48744746214627915,Symmetric Protection
0.5171132145974903,0.4861348663319599,Symmetric Protection
0.5241888765002336,0.5006478638107913,Symmetric Protection
0.5299155614654525,0.4788490418628746,Symmetric Protection
0.5606839451267631,0.46416047544021893,Symmetric Protection
0.5533265888600909,0.46144421916931305,Symmetric Protection
0.5624723999861695,0.47832682241819985,Symmetric Protection
0.5443810088079587,0.46987219847790834,Symmetric Protection
0.524293224904625,0.46453314386274913,Symmetric Protection
0.5147598354232509,0.4695003271069112,Symmetric Protection
0.5349365878722999,0.4805591846830093,Symmetric Protection
0.5458521338931898,0.46317322269837746,Symmetric Protection
0.5507218013405192,0.46764809039473404,Symmetric Protection
0.5430501820250022,0.47028582808257147,Symmetric Protection
0.552191560105409,0.46745736343587,Symmetric Protection
0.546591314414126,0.4797098748590091,Symmetric Protection
0.5628630488885006,0.45349648297863826,Symmetric Protection
0.5467341846811761,0.47165632843912075,Symmetric Protection
0.49222056265713665,0.5256925680545117,Symmetric Protection
0.5018213379719578,0.5165733033432843,Symmetric Protection
0.4703397354837858,0.529056948733775,Symmetric Protection
0.5244820746792016,0.5135982910730637,Symmetric Protection
0.5425421140313623,0.48963597902607336,Symmetric Protection
0.5308545490387769,0.48933514335609535,Symmetric Protection
0.5488102240706607,0.5024888954571398,Symmetric Protection
0.4887250477002539,0.5145162110153927,Symmetric Protection
0.49266839842286897,0.5140271715007326,Symmetric Protection
0.517706738722035,0.5180570836420095,Symmetric Protection
0.5432240189114458,0.4972800751218783,Symmetric Protection
0.5199061827229734,0.5354790409673712,Symmetric Protection
0.5282797494909486,0.5323406996846816,Symmetric Protection
0.5391141301615467,0.4960977613480212,Symmetric Protection
0.48276462050721847,0.5309798211841747,Symmetric Protection
0.45063440442435715,0.5825998646812404,Symmetric Protection
0.4444329439144766,0.5838865846471798,Symmetric Protection
0.4614135881106793,0.5291613871792321,Symmetric Protection
0.47254773826327684,0.5328305601319255,Symmetric Protection
0.5605235763162919,0.4982256281405685,Symmetric Protection
0.5550579201017602,0.49220082448610486,Symmetric Protection
0.5586076619022143,0.4864154441836734,Symmetric Protection
0.5768777254998931,0.45419267225207044,Symmetric Protection
0.5866822236672766,0.4529969131890928,Symmetric Protection
0.6042629845012966,0.48686553603044297,Symmetric Protection
0.6031918586372675,0.4745816256878842,Symmetric Protection
0.5359563632541079,0.5216751418125642,Symmetric Protection
0.5399733923458145,0.5061852877395919,Symmetric Protection
0.5304254667200281,0.4974699398231568,Symmetric Protection
0.4937832992263258,0.5377282108579173,Symmetric Protection
0.4828146877961502,0.4794894649226534,Symmetric Protection
0.49300093349369145,0.4999424173215531,Symmetric Protection
0.47805206161496105,0.5122177943890568,Symmetric Protection
0.561568677561986,0.4858369507595839,Symmetric Protection
0.49896344837213563,0.5396071903859588,Symmetric Protection
0.49647414368791765,0.5212182632449051,Symmetric Protection
0.5099876704766214,0.5364097206917027,Symmetric Protection
0.4902640115771626,0.5278409214166204,Symmetric Protection
0.5459152940050306,0.4766730025995976,Symmetric Protection
0.5290544581439146,0.5055834307225192,Symmetric Protection
0.4979640793979702,0.5112290200159371,Symmetric Protection
0.5122322097150662,0.5296841349284924,Symmetric Protection
0.5479680029746697,0.49346536232480315,Symmetric Protection
0.5305870695595353,0.49847146656135316,Symmetric Protection
0.4892764844762706,0.5267125875507666,Symmetric Protection
0.5344417190766069,0.470514656134863,Symmetric Protection
0.5381269062856796,0.48467543635282995,Symmetric Protection
0.516519934421356,0.48460708297856075,Symmetric Protection
0.5154390826430499,0.5232362935168483,Symmetric Protection
0.5167019211012498,0.5274020808619315,Symmetric Protection
0.5162061790768255,0.5142837847408903,Symmetric Protection
0.5564983794618229,0.4714315148466774,Symmetric Protection
0.5541634303308973,0.4657691482605504,Symmetric Protection
0.5866963288703466,0.4693285537912872,Symmetric Protection
0.4965259233266733,0.5057446044331214,Symmetric Protection
0.49849525821408297,0.5316644476073622,Symmetric Protection
0.5254792343573651,0.55110829726829,Symmetric Protection
0.49710696398988496,0.5211714231783312,Symmetric Protection
0.5219599933401082,0.4969484891261368,Symmetric Protection
0.5194773612905148,0.5041752595640565,Symmetric Protection
0.5082862638766944,0.4978038505450851,Symmetric Protection
0.54650170935124,0.4870521252300434,Symmetric Protection
0.5437328836241703,0.485908155009094,Symmetric Protection
0.5166178874887827,0.486275984120439,Symmetric Protection
0.5441043940217006,0.4836315328218722,Symmetric Protection
0.535615959221319,0.48686934004899496,Symmetric Protection
0.5840910222997497,0.4543246475438725,Symmetric Protection
0.5928713548440437,0.4509944238818164,Symmetric Protection
0.5728287199893262,0.4565729485896942,Symmetric Protection
0.583664035176233,0.43853483472261967,Symmetric Protection
0.5765331349035795,0.4554376606720581,Symmetric Protection
0.5112099546995449,0.5035311880452156,Symmetric Protection
0.507632934553155,0.5251503527082804,Symmetric Protection
0.5129903789780886,0.5240136964443709,Symmetric Protection
0.4974980502481671,0.5305177314751993,Symmetric Protection
0.4868862974718115,0.4947523134575782,Symmetric Protection
0.4969776852711886,0.5234111219104878,Symmetric Protection
0.4878826049558109,0.5104890449618539,Symmetric Protection
0.4927642542814452,0.5437754652988296,Symmetric Protection
0.4966452023959275,0.5439024877113514,Symmetric Protection
0.474437879045595,0.5182792960069307,Symmetric Protection
0.509639345513016,0.534905685349466,Symmetric Protection
0.5369008505307669,0.5082087819897808,Symmetric Protection
0.5107987086227648,0.5276574416466797,Symmetric Protection
0.47128255736076297,0.513084043534512,Symmetric Protection
0.5452689456227858,0.49749781422943806,Symmetric Protection
0.5055369307741598,0.5029983855152799,Symmetric Protection
0.49860283267048155,0.527352755249788,Symmetric Protection
0.5048491747166785,0.5329070168876062,Symmetric Protection
0.45420389930997657,0.5585185755005967,Symmetric Protection
0.4659657581864001,0.5595195824808576,Symmetric Protection
0.48976754692201396,0.5169621964356227,Symmetric Protection
0.4940896050681876,0.5394894674313462,Symmetric Protection
0.49416449989168815,0.5676076185658531,Symmetric Protection
0.5025048795326269,0.5023596212601613,Symmetric Protection
0.5006529406684042,0.5015008414291182,Symmetric Protection
0.5110548300413655,0.5175827015642095,Symmetric Protection
0.5393296510849471,0.5211835910194722,Symmetric Protection
0.5210085832765251,0.47994639963133945,Symmetric Protection
0.5372231045791332,0.4972899241097914,Symmetric Protection
0.4889438842668453,0.5272741964165977,Symmetric Protection
0.5019843484467225,0.5071120907984007,Symmetric Protection
0.5566938486058204,0.47987853581767637,Symmetric Protection
0.5232287055342392,0.5163562183520297,Symmetric Protection
0.5003531153098644,0.5071634233291583,Symmetric Protection
0.49676480240950593,0.5056459361661902,Symmetric Protection
0.5214758773926762,0.4978392978377656,Symmetric Protection
0.527871635488596,0.49470238659442145,Symmetric Protection
0.5228059458333891,0.5113420369248977,Symmetric Protection
0.5425653852178343,0.5241105496384357,Symmetric Protection
0.528288497859317,0.4944377535714083,Symmetric Protection
0.5614600391466205,0.46813882205781077,Symmetric Protection
0.5653658115083977,0.4743079358004554,Symmetric Protection
0.5541903694620607,0.44285771981728594,Symmetric Protection
0.5847484016777549,0.501776188599897,Symmetric Protection
0.5498568278129246,0.4956299637296904,Symmetric Protection
0.5490752259119648,0.4745330695089194,Symmetric Protection
0.5458480124334945,0.46651719574238015,Symmetric Protection
0.5525658680000656,0.4817117937515742,Symmetric Protection
0.5391741251330187,0.4956380962717581,Symmetric Protection
0.572763811506543,0.48956665620113127,Symmetric Protection
0.5515242647006462,0.47463165065374374,Symmetric Protection
0.5282457537098147,0.47186004456010383,Symmetric Protection
0.5520760509770989,0.49069060105512546,Symmetric Protection
0.5275218980516084,0.5170164425768391,Symmetric Protection
0.5312207322994039,0.5057211564663553,Symmetric Protection
0.5215009681779241,0.49980532697432467,Symmetric Protection
0.5225351859858026,0.48826794077576796,Symmetric Protection
0.5207633005074184,0.49221596743596857,Symmetric Protection
0.49689609045714567,0.5296910462045282,Symmetric Protection
0.4967867720326932,0.5248655189220307,Symmetric Protection
0.5241606569202789,0.5085468016816946,Symmetric Protection
0.5378745821879686,0.454640468452456,Symmetric Protection
0.5474697137481584,0.48328017598454287,Symmetric Protection
0.4893197633679677,0.5212791122530513,Symmetric Protection
0.4900982666755438,0.5087374455748235,Symmetric Protection
0.49936788895230777,0.5161533613565272,Symmetric Protection
0.5650064141769898,0.4960617097175835,Symmetric Protection
0.5364367498541147,0.4977483326241231,Symmetric Protection
0.5026742351617763,0.51934335171207,Symmetric Protection
0.4879368809973114,0.5024716328455925,Symmetric Protection
0.5025558995062979,0.5125195399392439,Symmetric Protection
0.5491486941420519,0.48571055861984336,Symmetric Protection
0.517483097341159,0.5133730513227261,Symmetric Protection
0.5217610870378867,0.4877266268578506,Symmetric Protection
0.5376828169810168,0.4641887053112797,Symmetric Protection
0.5543754551167764,0.48457916287222685,Symmetric Protection
0.5655992790253046,0.4831595969812,Symmetric Protection
0.5631525144434733,0.4877983350369184,Symmetric Protection
0.5793395931138908,0.4374506512750544,Symmetric Protection
0.60110896232229,0.44678196537619164,Symmetric Protection
0.6028739108708865,0.44750558840045485,Symmetric Protection
0.5487881329876312,0.4626489074297088,Symmetric Protection
0.5455062789748524,0.5129118315489822,Symmetric Protection
0.5066559031291743,0.47763898689012907,Symmetric Protection
0.48392797485096395,0.5389586878140358,Symmetric Protection
0.4840195170292624,0.5352767718051682,Symmetric Protection
0.48175913609109605,0.5142266870605466,Symmetric Protection
0.4927684277160982,0.5384776261237236,Symmetric Protection
0.5027637119231009,0.5322403493157455,Symmetric Protection
0.5380899748362581,0.4972503459588139,Symmetric Protection
0.5630523407199005,0.48005212423958227,Symmetric Protection
0.5626128828971935,0.47570952111300796,Symmetric Protection
0.500809951034451,0.5277123074622694,Symmetric Protection
0.5097431060143012,0.5386768668464889,Symmetric Protection
0.5485461566934805,0.46850717232450534,Symmetric Protection
0.5269161887207108,0.48441562589483517,Symmetric Protection
0.5538470754632002,0.4995485034841033,Symmetric Protection
0.5445308433663139,0.4960269288015643,Symmetric Protection
0.5356012116346799,0.48540828177065765,Symmetric Protection
0.5282093323508876,0.4955722785212164,Symmetric Protection
0.5113357590668882,0.5010741312771172,Symmetric Protection
0.5121802839113003,0.5082738519808985,Symmetric Protection
0.5172463560351259,0.4918107574839465,Symmetric Protection
0.4949259489584566,0.49088342622738457,Symmetric Protection
0.5116549270850339,0.46972485742023873,Symmetric Protection
0.5163179259355742,0.5147664181041611,Symmetric Protection
0.5203970054512166,0.49816313762123754,Symmetric Protection
0.5464149847222869,0.48393927548956084,Symmetric Protection
0.508828688996337,0.4902664356040609,Symmetric Protection
0.5253567115947313,0.5370280726791136,Symmetric Protection
0.5447711759442777,0.4641181834159387,Symmetric Protection
0.5385716471460741,0.46005134852131085,Symmetric Protection
0.5596779352571783,0.46307029959707174,Symmetric Protection
0.5103668092142049,0.525197375581783,Symmetric Protection
0.5201973617424634,0.5147039023640607,Symmetric Protection
0.5035443949897247,0.5357563362226189,Symmetric Protection
0.5304671427081027,0.501833530773367,Symmetric Protection
0.5226611425467539,0.5069573016205747,Symmetric Protection
0.5051526457625168,0.5182724986311074,Symmetric Protection
0.516319172236169,0.5051884648816944,Symmetric Protection
0.4791694391851038,0.5642282626234109,Symmetric Protection
0.5632658850645313,0.4360482856299389,Symmetric Protection
0.575992203848206,0.4881586620482444,Symmetric Protection
0.5862498020582358,0.48237150897267234,Symmetric Protection
0.5653213342456445,0.4944044735032515,Symmetric Protection
0.53549866961672965,0.4650269682715584,Symmetric Protection
0.5628140611619767,0.4632795193370183,Symmetric Protection
0.517370021925614,0.5288233042252488,Symmetric Protection
0.5233328609502583,0.5174342024023527,Symmetric Protection
0.5397147523298155,0.487259342695592,Symmetric Protection
0.48012770111583186,0.5471687851477061,Symmetric Protection
0.5191924260278814,0.48776599763225903,Symmetric Protection
0.5226120156912123,0.5004013874104908,Symmetric Protection
0.5157393098208757,0.5058716947434359,Symmetric Protection
0.5504216198688503,0.4926405022779285,Symmetric Protection
0.5151160251847839,0.49603669114317206,Symmetric Protection
0.5092000885826043,0.5020333562785979,Symmetric Protection
0.5010533974259036,0.49875176403032057,Symmetric Protection
0.5429427274473826,0.47815555138944255,Symmetric Protection
0.5496738684479123,0.4723582519404219,Symmetric Protection
0.5416481300836419,0.47002878021563965,Symmetric Protection
0.5485915987967384,0.469155042904481,Symmetric Protection
0.5492283578761848,0.46961377213597216,Symmetric Protection
0.5546178951300589,0.46520805530864745,Symmetric Protection
0.5779682115068787,0.4582283717914592,Symmetric Protection
0.5369279939362623,0.4842473290202964,Symmetric Protection
0.5373727726342618,0.48465673246202146,Symmetric Protection
0.5723856531447917,0.47576894340060316,Symmetric Protection
0.4947817617170167,0.5111970773076383,Symmetric Protection
0.48090249029012994,0.5337384508393053,Symmetric Protection
0.5330194025913744,0.49114675111896977,Symmetric Protection
0.5642293868042021,0.4694505125415441,Symmetric Protection
0.546235015870079,0.4826875865324745,Symmetric Protection
0.5358598198517003,0.4883677446638223,Symmetric Protection
0.4891402618762545,0.5245026822888258,Symmetric Protection
0.5095087453011403,0.4985804272717866,Symmetric Protection
0.5301211185118204,0.4750269335429895,Symmetric Protection
0.5204191603346362,0.5099370676843744,Symmetric Protection
0.5504557053836047,0.4782767001353651,Symmetric Protection
0.5405188853577129,0.47851889228432776,Symmetric Protection
0.5381370575173293,0.4883747172150972,Symmetric Protection
0.523275578071425,0.5079948760871077,Symmetric Protection
0.531070754483604,0.5199269486932229,Symmetric Protection
0.49958887645898065,0.5162472935665857,Symmetric Protection
0.553925285082587,0.468503296409595,Symmetric Protection
0.5545314292026847,0.48991143222981365,Symmetric Protection
0.5357501605790045,0.5079635130067395,Symmetric Protection
0.5101599412776869,0.5185528091467199,Symmetric Protection
0.5312279673087474,0.5297444339927525,Symmetric Protection
0.4939629987440309,0.5193956773691484,Symmetric Protection
0.522802066221445,0.5183884026326527,Symmetric Protection
0.5121824894912246,0.5185657228103469,Symmetric Protection
0.5244598190653219,0.533460259750823,Symmetric Protection
0.5446875175168181,0.534229560844131,Symmetric Protection
0.5350466733299598,0.5280685437568617,Symmetric Protection
0.467163394984531,0.5241281864121835,Symmetric Protection
0.5183527633604533,0.5535451518700525,Symmetric Protection
0.5295533323515299,0.5224581895128988,Symmetric Protection
0.525519094519612,0.5516069067765417,Symmetric Protection
0.5413751320396285,0.5121738861392953,Symmetric Protection
0.545215961034803,0.5263403509452743,Symmetric Protection
0.5128480166411146,0.5378805691617682,Symmetric Protection
0.5154564990567014,0.5016420198259915,Symmetric Protection
0.5529316010709383,0.4753987196587804,Symmetric Protection
0.5465078974929857,0.4887287796911846,Symmetric Protection
0.5030422940908328,0.5146141677606149,Symmetric Protection
0.4868813292947359,0.4941869862337893,Symmetric Protection
0.4836775160814535,0.5109263333674183,Symmetric Protection
0.5196096060780623,0.5075795189904001,Symmetric Protection
0.5438205600890792,0.5029339803464955,Symmetric Protection
0.5226341647364318,0.47479818156545256,Symmetric Protection
0.5337896935907279,0.47050404394357087,Symmetric Protection
0.543142409985539,0.47329103792458194,Symmetric Protection
0.5295672156478858,0.49523926282329567,Symmetric Protection
0.5129589803783958,0.48546581906519637,Symmetric Protection
0.5245772346204484,0.4898945351069633,Symmetric Protection
0.521705145978921,0.5293680626739561,Symmetric Protection
0.5369465290407944,0.5241932163920552,Symmetric Protection
0.5185912958695496,0.5216716213788237,Symmetric Protection
0.5302803557498305,0.4980081243281315,Symmetric Protection
0.5350545019925488,0.48607158710573606,Symmetric Protection
0.5759236785306172,0.46523935968768193,Symmetric Protection
0.5555260993997198,0.44834097699447595,Symmetric Protection
0.5838693034173836,0.44239281064653896,Symmetric Protection
0.5801681210160621,0.4350682400638241,Symmetric Protection
0.5507236100167674,0.4872264021253546,Symmetric Protection
0.5851983138613855,0.4478125325113518,Symmetric Protection
0.5172036101379615,0.5317366974184471,Symmetric Protection
0.5153375606443713,0.5371987629341761,Symmetric Protection
0.5221948091494516,0.5260525725328417,Symmetric Protection
0.5173035721336123,0.5160879836503972,Symmetric Protection
0.5376281842728459,0.46802163361358123,Symmetric Protection
0.5170760364993832,0.5370393753508422,Symmetric Protection
0.5143045923656241,0.5137706585721675,Symmetric Protection
0.5348724527423376,0.5121597517819,Symmetric Protection
0.549117823761907,0.4947484847316435,Symmetric Protection
0.46675641784564004,0.5601153770973498,Symmetric Protection
0.47314377201202285,0.5454682105925138,Symmetric Protection
0.4859990745448353,0.5569458331802278,Symmetric Protection
0.4938621869201149,0.5124588969950241,Symmetric Protection
0.503666235253199,0.5120133228611197,Symmetric Protection
0.49920410539716153,0.5264965364346881,Symmetric Protection
0.5560106889541777,0.4799301626545365,Symmetric Protection
0.5138896237175055,0.50531638274721,Symmetric Protection
0.5160305842035964,0.47882914440741664,Symmetric Protection
0.5022921354720553,0.5087756501346037,Symmetric Protection
0.5569757926646356,0.5066318566204696,Symmetric Protection
0.5468193208543088,0.47240797299719905,Symmetric Protection
0.5500617830991256,0.4683871240321575,Symmetric Protection
0.5451813668750516,0.49185896723742967,Symmetric Protection
0.5434257934401024,0.5105509393931804,Symmetric Protection
0.5393590617713394,0.5041221328425991,Symmetric Protection
0.5388592815695057,0.5116629765365277,Symmetric Protection
0.5229121425980946,0.5152018808062462,Symmetric Protection
0.5421401258462164,0.47438555208771377,Symmetric Protection
0.5184709215984905,0.5317692164518945,Symmetric Protection
0.5124939053261875,0.48349401350601245,Symmetric Protection
0.5108010933693027,0.49425388012014754,Symmetric Protection
0.5420667296814695,0.5018058340592898,Symmetric Protection
0.556457046770561,0.5155961863335358,Symmetric Protection
0.5576317450381383,0.526415766470408,Symmetric Protection
0.5253636483676732,0.5329440829355475,Symmetric Protection
0.561722698096759,0.4586454959726703,Symmetric Protection
0.4920290760964721,0.4909361149029506,Symmetric Protection
0.5245700434513199,0.4937797683462955,Symmetric Protection
0.5229576018570047,0.49981657468872004,Symmetric Protection
0.5339196915060958,0.5071360598478127,Symmetric Protection
0.5306070982175092,0.5029285196954805,Symmetric Protection
0.5306573970914239,0.5072153470868241,Symmetric Protection
0.5414401397844206,0.5006637058927831,Symmetric Protection
0.5390890911732616,0.5235149553760663,Symmetric Protection
0.5201245583915727,0.5070957174112168,Symmetric Protection
0.5298337143593607,0.4989241267195089,Symmetric Protection
0.5470884028915952,0.505064190343216,Symmetric Protection
0.53576222937486,0.4996906031850195,Symmetric Protection
0.5461732586501827,0.492060632386541,Symmetric Protection
0.5072207832297668,0.5251662852548361,Symmetric Protection
0.48769871895256045,0.4915489164899366,Symmetric Protection
0.5466043268479347,0.4986182542361656,Symmetric Protection
0.55532437672747,0.5237905139951057,Symmetric Protection
0.510612501661848,0.4773257726933044,Symmetric Protection
0.5700801828219305,0.47564766069840625,Symmetric Protection
0.5107035461616799,0.4988870435483707,Symmetric Protection
0.5099188390762444,0.49352462754194715,Symmetric Protection
0.5078604207378309,0.47536182420408424,Symmetric Protection
0.5203824677415407,0.5338422536889009,Symmetric Protection
0.5545303996892624,0.5139882456869875,Symmetric Protection
0.5144943361772659,0.5425425407423797,Symmetric Protection
0.5154257925067224,0.5246253427650274,Symmetric Protection
0.5183534683705675,0.5011444963060958,Symmetric Protection
0.5302805680347595,0.48408382490500956,Symmetric Protection
0.5012241214512402,0.5391759782408846,Symmetric Protection
0.52632684390287,0.49291775818941963,Symmetric Protection
0.6106562314394848,0.4397021685554816,Symmetric Protection
0.5679162506759332,0.4887091052233358,Symmetric Protection
0.5361441463834083,0.5320133721439093,Symmetric Protection
0.514763323240296,0.5030175284578362,Symmetric Protection
0.5305295885802502,0.4869129317105196,Symmetric Protection
0.5141934502823333,0.5342972592823113,Symmetric Protection
0.48207612028161784,0.5405856235196466,Symmetric Protection
0.5048409458905393,0.5289151741098467,Symmetric Protection
0.4974956176954429,0.538046309226304,Symmetric Protection
0.4889353091901185,0.5407322553132539,Symmetric Protection
0.49568943790854086,0.5187138044304227,Symmetric Protection
0.5399144132052421,0.5000993018782544,Symmetric Protection
0.5062511489015634,0.4883847381857998,Symmetric Protection
0.5156833417787879,0.5215748945593184,Symmetric Protection
0.5136611598277141,0.5330476093916849,Symmetric Protection
0.5325063593494108,0.5075162454441089,Symmetric Protection
0.5382501112234073,0.5032012374688094,Symmetric Protection
0.5413494765951061,0.5099345479818398,Symmetric Protection
0.5173753413408024,0.5092291249431681,Symmetric Protection
0.472626346011646,0.5334001058558426,Symmetric Protection
0.49959071943722455,0.5699066659895872,Symmetric Protection
0.4660428698649695,0.5497098203665802,Symmetric Protection
0.485687076968931,0.5590843120118816,Symmetric Protection
0.5140418466107999,0.49729260272951936,Symmetric Protection
0.5020688561340337,0.4883039487005829,Symmetric Protection
0.5205509326784716,0.4963940708165101,Symmetric Protection
0.5324369493789562,0.4819685724079844,Symmetric Protection
0.4880831042155349,0.5433951988061348,Symmetric Protection
0.4841661422886125,0.5537750658258275,Symmetric Protection
0.477581254048676,0.5329063936270579,Symmetric Protection
0.5502190593769113,0.48785293161938453,Symmetric Protection
0.5150479508182356,0.527742076337022,Symmetric Protection
0.5024695439681525,0.5234302999671326,Symmetric Protection
0.5061390048415487,0.5115086884443732,Symmetric Protection
0.5066263586404912,0.49472570923592424,Symmetric Protection
0.48439124286906027,0.5155125319406116,Symmetric Protection
0.5068538296940552,0.5109828342580215,Symmetric Protection
0.5064305809809908,0.5492078115182901,Symmetric Protection
0.5442841453438568,0.49995395564081974,Symmetric Protection
0.5079388836504889,0.4811271706650748,Symmetric Protection
0.486434424779438,0.506395944945467,Symmetric Protection
0.5169860393381523,0.5291287576151141,Symmetric Protection
0.5466823368813607,0.5012073909158988,Symmetric Protection
0.5526775713178343,0.5092081640685027,Symmetric Protection
0.533918069070487,0.49695424703156305,Symmetric Protection
0.5346278984023141,0.4964569769906028,Symmetric Protection
0.5411293132693652,0.4942507266733869,Symmetric Protection
0.5445780010278127,0.48808889033130953,Symmetric Protection
0.5184364957710402,0.4974137349330946,Symmetric Protection
0.5339713323799029,0.4849294881149237,Symmetric Protection
0.5831648513144737,0.4681927984838169,Symmetric Protection
0.5339135284813553,0.4794789357983578,Symmetric Protection
0.4831240248578621,0.5392397811736185,Symmetric Protection
0.4928418740722787,0.5299629590801413,Symmetric Protection
